"StandortID";"periode";"Probenart";"HorizontNr";"para";"y";"y.orig";"mad.y";"mad.y.orig";"N.used";"p.dat";"m.LaborID";"m.a.jahr";"m.ProbenIDs"
832;4;"UNTER40-60";0;"HGT_PPM";0.16;0.16;0;0;1;2014-11-27;"1028";"2015";"33891"
832;4;"OBER-0-20";0;"NIT_PPM";35.2;35.2;0;0;1;2014-11-27;"1028";"2014";"33888"
832;4;"OBER-0-20";0;"ORG_SUB";9.365128;9.423847;0.0386321081999997;0.0388737720000005;3;2014-11-27;"2538";"2015-2019";"33888-33889-33890"
832;4;"UNTER40-60";0;"ORG_SUB";2.46054;2.46054;0;0;1;2014-11-27;"2538";"2019";"33891"
832;4;"OBER-0-20";0;"PBT_PPM";166;166;11.8608;11.8608;3;2014-11-27;"1028";"2015";"33888-33889-33890"
832;4;"UNTER40-60";0;"PBT_PPM";39.1;39.1;0;0;1;2014-11-27;"1028";"2015";"33891"
832;4;"OBER-0-20";0;"PHCA";6.641084;6.57;0.0296519999999994;0.0296519999999994;3;2014-11-27;"2538";"2015-2019";"33888-33889-33890"
832;4;"UNTER40-60";0;"PHCA";6.738811;6.62;0;0;1;2014-11-27;"2538";"2019";"33891"
832;4;"OBER-0-20";0;"ZNT_PPM";257.663609;253;1.50992876580002;1.4826;3;2014-11-27;"1028";"2015";"33888-33889-33890"
832;4;"UNTER40-60";0;"ZNT_PPM";89.214751;87.6;0;0;1;2014-11-27;"1028";"2015";"33891"
832;5;"OBER-0-20";0;"CDT_PPM";0.837;0.837;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"UNTER40-60";0;"CDT_PPM";0.339;0.339;0;0;1;2019-11-26;"1028";"2020";"49712"
832;5;"OBER-0-20";0;"CUT_PPM";98.2;98.2;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"UNTER40-60";0;"CUT_PPM";36.5;36.5;0;0;1;2019-11-26;"1028";"2020";"49712"
832;5;"OBER-0-20";0;"Hg_AMA_PPM";1.2538;1.2538;0;0;1;2019-11-26;"2538";"2020";"49710"
832;5;"UNTER40-60";0;"Hg_AMA_PPM";0.3534;0.3534;0;0;1;2019-11-26;"2538";"2020";"49712"
832;5;"OBER-0-20";0;"HGT_PPM";0.88;0.88;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"OBER-0-20";0;"NIT_PPM";31.9;31.9;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"UNTER40-60";0;"NIT_PPM";37;37;0;0;1;2019-11-26;"1028";"2020";"49712"
832;5;"OBER-0-20";0;"ORG_SUB";9.782475;9.782475;0;0;1;2019-11-26;"2538";"2020";"49710"
832;5;"UNTER40-60";0;"ORG_SUB";2.9532;2.9532;0;0;1;2019-11-26;"2538";"2020";"49712"
832;5;"OBER-0-20";0;"PBT_PPM";196;196;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"UNTER40-60";0;"PBT_PPM";59.4;59.4;0;0;1;2019-11-26;"1028";"2020";"49712"
832;5;"OBER-0-20";0;"PHCA";6.51;6.51;0;0;1;2019-11-26;"2538";"2019";"49710"
832;5;"UNTER40-60";0;"PHCA";6.82;6.82;0;0;1;2019-11-26;"2538";"2019";"49712"
832;5;"OBER-0-20";0;"ZNT_PPM";235;235;0;0;1;2019-11-26;"1028";"2020";"49710"
832;5;"UNTER40-60";0;"ZNT_PPM";98.6;98.6;0;0;1;2019-11-26;"1028";"2020";"49712"
832;6;"OBER-0-20";0;"CDT_PPM";0.8585;0.8585;0;0;1;2024-12-12;"332";"2025";"53817"
832;6;"UNTER40-60";0;"CDT_PPM";0.2417;0.2417;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"CRT_PPM";39.8302;39.8302;0;0;1;2024-12-12;"332";"2025";"53817"
832;6;"UNTER40-60";0;"CRT_PPM";36.676;36.676;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"CUT_PPM";109.8231;109.8231;0;0;1;2024-12-12;"332";"2025";"53817"
832;6;"UNTER40-60";0;"CUT_PPM";28.6389;28.6389;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"Hg_AMA_PPM";1.212421;1.212421;0.0221715417;0.0221715417;4;2024-12-12;"2538";"2025";"53817-53818-54768-54769"
832;6;"UNTER40-60";0;"Hg_AMA_PPM";0.145807;0.145807;0;0;1;2024-12-12;"2538";"2025";"53819"
832;6;"OBER-0-20";0;"HGT_PPM";0.8548;0.8548;0.022239;0.022239;4;2024-12-12;"332-1028";"2025";"53817-53818-54768-54769"
832;6;"UNTER40-60";0;"HGT_PPM";0.1326;0.1326;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"NIT_PPM";34.631;34.631;0;0;1;2024-12-12;"332";"2025";"53817"
832;6;"UNTER40-60";0;"NIT_PPM";44.9621;44.9621;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"ORG_SUB";9.87045;9.87045;0;0;1;2024-12-12;"2538";"2025";"53817"
832;6;"UNTER40-60";0;"ORG_SUB";2.264925;2.264925;0;0;1;2024-12-12;"2538";"2025";"53819"
832;6;"OBER-0-20";0;"PBT_PPM";178;178;35.5824;35.5824;4;2024-12-12;"332-1028";"2025";"53817-53818-54768-54769"
832;6;"UNTER40-60";0;"PBT_PPM";30.6526;30.6526;0;0;1;2024-12-12;"332";"2025";"53819"
832;6;"OBER-0-20";0;"PHCA";6.65;6.65;0;0;1;2024-12-12;"2538";"2025";"53817"
832;6;"UNTER40-60";0;"PHCA";6.82;6.82;0;0;1;2024-12-12;"2538";"2025";"53819"
832;6;"OBER-0-20";0;"ZNT_PPM";243.1264;243.1264;0;0;1;2024-12-12;"332";"2025";"53817"
832;6;"UNTER40-60";0;"ZNT_PPM";77.0169;77.0169;0;0;1;2024-12-12;"332";"2025";"53819"
833;1;"OBER-0-20";0;"CDT_PPM";1.489792;1.486;0.0684397812;0.0421947959999999;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"CDT_PPM";0.261582;0.2564;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"CRT_PPM";46.995572;48.7;0.858426882599997;0.428382444000006;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"CRT_PPM";38.12036;40.17702;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"CUT_PPM";113.787554;113.6;10.2862017048;5.02555439399998;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"CUT_PPM";35.099416;36.19148;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"Hg_AMA_PPM";2.5707;2.5707;0;0;1;1999-12-16;"2538";"2015";"11094"
833;1;"OBER-0-20";0;"HGT_PPM";1.022;1.0255;0.0059304;0.00518910000000009;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"HGT_PPM";0.145643;0.16138;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"NIT_PPM";38.427004;38.8;0.249649083600008;0.593039999999998;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"NIT_PPM";44.251165;47.0898;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"ORG_SUB";8.4280355;7.805;0.248146468500001;0.229803;2;1999-12-16;"329";"2000";"11094-11095"
833;1;"UNTER40-60";0;"ORG_SUB";3.055905;2.83;0;0;1;1999-12-16;"329";"2000";"11097"
833;1;"OBER-0-20";0;"PBT_PPM";250.947306;257;10.133778564;10.3782;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"PBT_PPM";81.855022;89.27268;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"PHCA";6.774128;7.02;0.029652;0.029652;2;1999-12-16;"332";"2001";"11094-11095"
833;1;"UNTER40-60";0;"PHCA";6.764128;7.01;0;0;1;1999-12-16;"332";"2001";"11097"
833;1;"OBER-0-20";0;"ZNT_PPM";410.060105;410.5;49.6804923258001;7.67608737000003;3;1999-12-16;"1028-332";"2009-2001";"11094-11095-11096"
833;1;"UNTER40-60";0;"ZNT_PPM";90.491177;97.41888;0;0;1;1999-12-16;"332";"2001";"11097"
833;2;"OBER-0-20";0;"CDT_PPM";1.32608;1.365;0.0144034589999999;0.014826;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"CDT_PPM";0.50323;0.518;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"CRT_PPM";45.54807;47.2;0.143070900000009;0.148260000000002;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"CRT_PPM";40.047561;41.5;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"CUT_PPM";119.296634;119.1;5.94019109039999;5.9304;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"CUT_PPM";55.3913;55.3;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"Hg_AMA_PPM";1.8059;1.8059;0;0;1;2004-11-25;"2538";"2015";"20507"
833;2;"OBER-0-20";0;"HGT_PPM";1.026;1.0255;0.0118608;0.0118608;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"HGT_PPM";0.383;0.383272;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"NIT_PPM";38.197499;38.4;0.147477187199998;0.148260000000002;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"NIT_PPM";44.265331;44.5;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"ORG_SUB";9.882352;9.882352;0;0;1;2004-11-25;"2538";"2015";"20507"
833;2;"OBER-0-20";0;"PBT_PPM";281.217215;288;55.0119456474;56.3388;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"PBT_PPM";84.267519;86.3;0;0;1;2004-11-25;"1028";"2009";"20510"
833;2;"OBER-0-20";0;"ZNT_PPM";427.041888;427.5;0;0;3;2004-11-25;"1028";"2009";"20507-20508-20509"
833;2;"UNTER40-60";0;"ZNT_PPM";167.720077;167.9;0;0;1;2004-11-25;"1028";"2009";"20510"
833;3;"OBER-0-20";0;"CDT_PPM";1.358359;1.35;0.0149179212;0.014826;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"CDT_PPM";0.382352;0.38;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"CRT_PPM";46.51828;47.1;0.146428989;0.148260000000002;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"CRT_PPM";37.333142;37.8;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"CUT_PPM";188.235961;186;4.50126848640001;4.4478;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"CUT_PPM";43.213309;42.7;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"Hg_AMA_PPM";1.6364;1.6364;0;0;1;2009-10-21;"2538";"2015";"24740"
833;3;"OBER-0-20";0;"HGT_PPM";1.041181;1.03;0.0299737242000002;0.029652;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"HGT_PPM";0.272931;0.27;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"NIT_PPM";36.710825;36.8;0.887404299599998;0.889559999999991;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"NIT_PPM";43.294832;43.4;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"ORG_SUB";10.461498;10.353277;0.105435098999998;0.104345388;3;2009-10-21;"2538";"2010";"24740-24741-24742"
833;3;"UNTER40-60";0;"ORG_SUB";3.485539;3.449482;0;0;1;2009-10-21;"2538";"2010";"24743"
833;3;"OBER-0-20";0;"PBT_PPM";251.916532;245.9;4.86040016699998;4.74432000000002;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"PBT_PPM";59.009322;57.6;0;0;1;2009-10-21;"1028";"2009";"24743"
833;3;"OBER-0-20";0;"PHCA";6.957642;6.97;0.0444780000000004;0.044477999999999;3;2009-10-21;"1028-2538";"2010";"24740-24741-24742"
833;3;"UNTER40-60";0;"PHCA";6.907642;6.99;0;0;1;2009-10-21;"1028";"2010";"24743"
833;3;"OBER-0-20";0;"ZNT_PPM";404.446223;400.6;16.6148651298;16.45686;3;2009-10-21;"1028";"2009";"24740-24741-24742"
833;3;"UNTER40-60";0;"ZNT_PPM";129.027027;127.8;0;0;1;2009-10-21;"1028";"2009";"24743"
833;4;"OBER-0-20";0;"CDT_PPM";1.254426;1.26;0.0457263492000001;0.0593040000000001;2;2014-11-27;"1028";"2014-2015";"33892-33893"
833;4;"OBER-0-20";0;"CUT_PPM";122.8748315;126;11.9047390749;8.8956;2;2014-11-27;"1028";"2014-2015";"33892-33893"
833;4;"OBER-0-20";0;"Hg_AMA_PPM";1.6283;1.6283;0.23291646;0.23291646;3;2014-11-27;"2538";"2015";"33892-33893-33894"
833;4;"UNTER40-60";0;"Hg_AMA_PPM";0.3824;0.3824;0;0;1;2014-11-27;"2538";"2015";"33895"
833;4;"OBER-0-20";0;"HGT_PPM";1;1;0;0;1;2014-11-27;"1028";"2015";"33893"
833;4;"OBER-0-20";0;"NIT_PPM";36;36;0;0;1;2014-11-27;"1028";"2014";"33892"
833;4;"OBER-0-20";0;"ORG_SUB";10.632989;10.699657;0.332434502399999;0.334519038000001;3;2014-11-27;"2538";"2015";"33892-33893-33894"
833;4;"UNTER40-60";0;"ORG_SUB";3.204622;3.224715;0;0;1;2014-11-27;"2538";"2015";"33895"
833;4;"OBER-0-20";0;"PBT_PPM";238;238;5.9304;5.9304;2;2014-11-27;"1028";"2014-2015";"33892-33893"
833;4;"OBER-0-20";0;"PHCA";7.001084;6.93;0.0148259999999997;0.0148259999999997;3;2014-11-27;"2538";"2015";"33892-33893-33894"
833;4;"UNTER40-60";0;"PHCA";6.971084;6.9;0;0;1;2014-11-27;"2538";"2015";"33895"
833;4;"OBER-0-20";0;"ZNT_PPM";407.6973425;398.5;5.0102191209;2.2239;2;2014-11-27;"1028";"2014-2015";"33892-33893"
833;5;"OBER-0-20";0;"CDT_PPM";1.11;1.11;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"UNTER40-60";0;"CDT_PPM";0.369;0.369;0;0;1;2019-11-26;"1028";"2020";"49716"
833;5;"OBER-0-20";0;"CUT_PPM";116;116;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"UNTER40-60";0;"CUT_PPM";39;39;0;0;1;2019-11-26;"1028";"2020";"49716"
833;5;"OBER-0-20";0;"Hg_AMA_PPM";1.3255;1.3255;0;0;1;2019-11-26;"2538";"2020";"49714"
833;5;"UNTER40-60";0;"Hg_AMA_PPM";0.4382;0.4382;0;0;1;2019-11-26;"2538";"2020";"49716"
833;5;"OBER-0-20";0;"HGT_PPM";0.94;0.94;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"OBER-0-20";0;"NIT_PPM";31.4;31.4;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"UNTER40-60";0;"NIT_PPM";38.4;38.4;0;0;1;2019-11-26;"1028";"2020";"49716"
833;5;"OBER-0-20";0;"ORG_SUB";10.406752;10.406752;0;0;1;2019-11-26;"2538";"2020";"49714"
833;5;"UNTER40-60";0;"ORG_SUB";3.2499;3.2499;0;0;1;2019-11-26;"2538";"2020";"49716"
833;5;"OBER-0-20";0;"PBT_PPM";300;300;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"UNTER40-60";0;"PBT_PPM";59.9;59.9;0;0;1;2019-11-26;"1028";"2020";"49716"
833;5;"OBER-0-20";0;"PHCA";6.94;6.94;0;0;1;2019-11-26;"2538";"2019";"49714"
833;5;"UNTER40-60";0;"PHCA";6.93;6.93;0;0;1;2019-11-26;"2538";"2019";"49716"
833;5;"OBER-0-20";0;"ZNT_PPM";366;366;0;0;1;2019-11-26;"1028";"2020";"49714"
833;5;"UNTER40-60";0;"ZNT_PPM";113;113;0;0;1;2019-11-26;"1028";"2020";"49716"
833;6;"OBER-0-20";0;"CDT_PPM";1.2685;1.2685;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"CDT_PPM";0.5841;0.5841;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"CRT_PPM";47.0569;47.0569;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"CRT_PPM";36.3803;36.3803;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"CUT_PPM";179.6199;179.6199;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"CUT_PPM";57.5058;57.5058;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"Hg_AMA_PPM";1.484221;1.484221;0;0;1;2024-12-03;"2538";"2025";"53820"
833;6;"UNTER40-60";0;"Hg_AMA_PPM";0.708704;0.708704;0;0;1;2024-12-03;"2538";"2025";"53822"
833;6;"OBER-0-20";0;"HGT_PPM";1.046;1.046;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"HGT_PPM";0.4295;0.4295;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"NIT_PPM";40.1044;40.1044;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"NIT_PPM";43.7127;43.7127;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"ORG_SUB";8.8182;8.8182;0;0;1;2024-12-03;"2538";"2025";"53820"
833;6;"UNTER40-60";0;"ORG_SUB";3.793275;3.793275;0;0;1;2024-12-03;"2538";"2025";"53822"
833;6;"OBER-0-20";0;"PBT_PPM";259.1419;259.1419;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"PBT_PPM";98.1475;98.1475;0;0;1;2024-12-03;"332";"2025";"53822"
833;6;"OBER-0-20";0;"PHCA";7.06;7.06;0;0;1;2024-12-03;"2538";"2025";"53820"
833;6;"UNTER40-60";0;"PHCA";7.04;7.04;0;0;1;2024-12-03;"2538";"2025";"53822"
833;6;"OBER-0-20";0;"ZNT_PPM";404.4074;404.4074;0;0;1;2024-12-03;"332";"2025";"53820"
833;6;"UNTER40-60";0;"ZNT_PPM";164.1053;164.1053;0;0;1;2024-12-03;"332";"2025";"53822"
834;1;"OBER-0-20";0;"CDT_PPM";1.04532;1.076;0.0136547459999999;0.0281693999999999;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"CDT_PPM";0.169619;0.16559;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"CRT_PPM";35.512054;36.8;0.143070899999998;0.148260000000002;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"CRT_PPM";30.552195;32.20054;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"CUT_PPM";97.360477;97.2;8.7617820066;8.74733999999999;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"CUT_PPM";26.9548;27.82287;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"Hg_AMA_PPM";0.986815;0.986815;0.0649156409999999;0.0649156409999999;2;1999-12-16;"2538-1121";"2015-2007";"11098-11099"
834;1;"OBER-0-20";0;"HGT_PPM";0.666;0.6722;0.00889560000000001;0.00948864000000011;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"HGT_PPM";0.071464;0.07876;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"NIT_PPM";36.406992;36.74156;0.589911713999995;0.209876855999998;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"NIT_PPM";37.024333;39.39938;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"ORG_SUB";8.822172;8.17;0.432256477800001;0.400301999999999;2;1999-12-16;"329";"2000";"11098-11099"
834;1;"UNTER40-60";0;"ORG_SUB";2.397212;2.22;0;0;1;1999-12-16;"329";"2000";"11101"
834;1;"OBER-0-20";0;"PBT_PPM";194.692125;209;13.915157277;5.07738609000002;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"PBT_PPM";27.498887;29.95228;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"PHCA";6.669128;6.915;0.00741299999999984;0.00741299999999984;2;1999-12-16;"332";"2001";"11098-11099"
834;1;"UNTER40-60";0;"PHCA";7.184128;7.43;0;0;1;1999-12-16;"332";"2001";"11101"
834;1;"OBER-0-20";0;"ZNT_PPM";347.227509;347.6;13.032899082;8.95139023800005;3;1999-12-16;"332-1028";"2001-2009";"11098-11099-11100"
834;1;"UNTER40-60";0;"ZNT_PPM";72.560174;78.06606;0;0;1;1999-12-16;"332";"2001";"11101"
834;2;"OBER-0-20";0;"CDT_PPM";0.965658;0.994;0.0273658308;0.0281694;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"CDT_PPM";0.382765;0.394;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"CRT_PPM";33.09955;34.3;0.5722850826;0.593040000000008;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"CRT_PPM";28.950044;30;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"CUT_PPM";93.954864;93.8;5.19766794540001;5.1891;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"CUT_PPM";39.565214;39.5;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"Hg_AMA_PPM";1.2579;1.2579;0;0;1;2004-12-09;"2538";"2015";"20511"
834;2;"OBER-0-20";0;"HGT_PPM";0.648;0.648232;0.0133434;0.0130943232000001;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"HGT_PPM";0.236;0.2356;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"NIT_PPM";34.119121;34.3;0.442434526799997;0.444779999999996;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"NIT_PPM";36.009101;36.2;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"ORG_SUB";9.4599;9.4599;0;0;1;2004-12-09;"2538";"2015";"20511"
834;2;"OBER-0-20";0;"PBT_PPM";164.043375;168;5.79073166699998;5.9304;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"PBT_PPM";66.007929;67.6;0;0;1;2004-12-09;"1028";"2009";"20514"
834;2;"OBER-0-20";0;"ZNT_PPM";339.335975;339.7;2.8139214264;2.81693999999997;3;2004-12-09;"1028";"2009";"20511-20512-20513"
834;2;"UNTER40-60";0;"ZNT_PPM";120.470764;120.6;0;0;1;2004-12-09;"1028";"2009";"20514"
834;3;"OBER-0-20";0;"CDT_PPM";0.928715;0.923;0.0208839036000001;0.0207564;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"CDT_PPM";0.233436;0.232;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"CRT_PPM";32.493661;32.9;0.146428989;0.148260000000002;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"CRT_PPM";33.185015;33.6;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"CUT_PPM";88.147055;87.1;1.050296079;1.03782;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"CUT_PPM";29.753426;29.4;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"Hg_AMA_PPM";0.9721;0.9721;0;0;1;2009-10-21;"2538";"2015";"24744"
834;3;"OBER-0-20";0;"HGT_PPM";0.646947;0.64;0.0149861208;0.014826;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"HGT_PPM";0.121302;0.12;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"NIT_PPM";33.319064;33.4;0.295800938999997;0.296519999999994;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"NIT_PPM";40.501617;40.6;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"ORG_SUB";9.421082;9.323625;0.378070413000001;0.374160796800001;3;2009-10-21;"2538";"2010";"24744-24745-24746"
834;3;"UNTER40-60";0;"ORG_SUB";2.302195;2.27838;0;0;1;2009-10-21;"2538";"2010";"24747"
834;3;"OBER-0-20";0;"PBT_PPM";284.699489;277.9;17.0114042909999;16.6051200000001;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"PBT_PPM";36.675932;35.8;0;0;1;2009-10-21;"1028";"2009";"24747"
834;3;"OBER-0-20";0;"PHCA";6.857642;6.86;0.0148259999999997;0.0741300000000011;3;2009-10-21;"1028-2538";"2010";"24744-24745-24746"
834;3;"UNTER40-60";0;"PHCA";7.137642;7.22;0;0;1;2009-10-21;"1028";"2010";"24747"
834;3;"OBER-0-20";0;"ZNT_PPM";325.697333;322.6;4.04145343980003;4.00302000000007;3;2009-10-21;"1028";"2009";"24744-24745-24746"
834;3;"UNTER40-60";0;"ZNT_PPM";91.166984;90.3;0;0;1;2009-10-21;"1028";"2009";"24747"
834;4;"OBER-0-20";0;"CDT_PPM";0.9831235;0.9875;0.0375357254999999;0.0481845;2;2014-11-27;"1028";"2014-2015";"33896-33897"
834;4;"OBER-0-20";0;"CUT_PPM";93.1194305;95.55;3.9716474427;1.55673;2;2014-11-27;"1028";"2014-2015";"33896-33897"
834;4;"OBER-0-20";0;"Hg_AMA_PPM";0.9138;0.9138;0.10986066;0.10986066;2;2014-11-27;"2538";"2015";"33896-33897"
834;4;"OBER-0-20";0;"HGT_PPM";0.65;0.65;0;0;1;2014-11-27;"1028";"2015";"33897"
834;4;"OBER-0-20";0;"NIT_PPM";37.5;37.5;0;0;1;2014-11-27;"1028";"2014";"33896"
834;4;"OBER-0-20";0;"ORG_SUB";8.434947;8.5352135;0.455995868999999;0.3886094751;2;2014-11-27;"2538";"2015";"33896-33897"
834;4;"OBER-0-20";0;"PBT_PPM";199.5;199.5;31.8759;31.8759;2;2014-11-27;"1028";"2014-2015";"33896-33897"
834;4;"OBER-0-20";0;"PHCA";6.876088;6.825;0.0222449304000004;0.0518910000000002;2;2014-11-27;"2538";"2015";"33896-33897"
834;4;"OBER-0-20";0;"ZNT_PPM";349.8919975;342;3.86404626510002;1.4826;2;2014-11-27;"1028";"2014-2015";"33896-33897"
834;5;"OBER-0-20";0;"CDT_PPM";0.822;0.822;0;0;1;2019-11-20;"1028";"2020";"49718"
834;5;"UNTER40-60";0;"CDT_PPM";0.249;0.249;0;0;1;2019-11-20;"1028";"2020";"49720"
